状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
1612 1742 1806 1850 1872 1889 1904 1918 1932 145  i1 w0 ii D ( id ) i2 ( expr                       + 1 ) c = ∫ [ - 2 ,                               (145,+)→s356
1742 1806 1850 1872 1889 1904 1918 1932 145 356   w0 ii D ( id ) i2 ( expr +                        1 ) c = ∫ [ - 2 , 1                               (356,num)→s155
1806 1850 1872 1889 1904 1918 1932 145 356 155    ii D ( id ) i2 ( expr + num                       ) c = ∫ [ - 2 , 1 ]                               (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(356,factor)→150
1806 1850 1872 1889 1904 1918 1932 145 356 150    ii D ( id ) i2 ( expr + factor                    ) c = ∫ [ - 2 , 1 ]                               (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(356,unary)→147
1806 1850 1872 1889 1904 1918 1932 145 356 147    ii D ( id ) i2 ( expr + unary                     ) c = ∫ [ - 2 , 1 ]                               (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(356,term)→676
1806 1850 1872 1889 1904 1918 1932 145 356 676    ii D ( id ) i2 ( expr + term                      ) c = ∫ [ - 2 , 1 ]                               (676,))→r27：根据expr→expr + term 归约：将状态栈和符号栈都出栈3个，再将expr加到符号栈里，再(1932,expr)→145
1612 1742 1806 1850 1872 1889 1904 1918 1932 145  i1 w0 ii D ( id ) i2 ( expr                       ) c = ∫ [ - 2 , 1 ]                               (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1932,rel)→144
1612 1742 1806 1850 1872 1889 1904 1918 1932 144  i1 w0 ii D ( id ) i2 ( rel                        ) c = ∫ [ - 2 , 1 ]                               (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1932,equality)→143
1612 1742 1806 1850 1872 1889 1904 1918 1932 143  i1 w0 ii D ( id ) i2 ( equality                   ) c = ∫ [ - 2 , 1 ]                               (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1932,join)→142
1612 1742 1806 1850 1872 1889 1904 1918 1932 142  i1 w0 ii D ( id ) i2 ( join                       ) c = ∫ [ - 2 , 1 ]                               (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1932,bool)→1946
1612 1742 1806 1850 1872 1889 1904 1918 1932 1946 i1 w0 ii D ( id ) i2 ( bool                       ) c = ∫ [ - 2 , 1 ]                               (1946,))→s1960
1742 1806 1850 1872 1889 1904 1918 1932 1946 1960 w0 ii D ( id ) i2 ( bool )                        c = ∫ [ - 2 , 1 ] D                               (1960,id)→r72：根据ii→ii D ( id ) i2 ( bool )归约：将状态栈和符号栈都出栈9个，再将ii加到符号栈里，再(1742,ii)→1806
14 68 210 477 783 1143 1409 1612 1742 1806        = ∫ [ bool , bool ] i1 w0 ii                      D ( x ) ( 3 * x ^ 2                               (1806,D)→s1850
68 210 477 783 1143 1409 1612 1742 1806 1850      ∫ [ bool , bool ] i1 w0 ii D                      ( x ) ( 3 * x ^ 2 +                               (1850,()→s1872
210 477 783 1143 1409 1612 1742 1806 1850 1872    [ bool , bool ] i1 w0 ii D (                      x ) ( 3 * x ^ 2 + 2                               (1872,id)→s1889
477 783 1143 1409 1612 1742 1806 1850 1872 1889   bool , bool ] i1 w0 ii D ( id                     ) ( 3 * x ^ 2 + 2 *                               (1889,))→s1904
783 1143 1409 1612 1742 1806 1850 1872 1889 1904  , bool ] i1 w0 ii D ( id )                        ( 3 * x ^ 2 + 2 * x                               (1904,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1904,i2)→1918
1143 1409 1612 1742 1806 1850 1872 1889 1904 1918 bool ] i1 w0 ii D ( id ) i2                       ( 3 * x ^ 2 + 2 * x                               (1918,()→s1932
1409 1612 1742 1806 1850 1872 1889 1904 1918 1932 ] i1 w0 ii D ( id ) i2 (                          3 * x ^ 2 + 2 * x +                               (1932,num)→s155
1612 1742 1806 1850 1872 1889 1904 1918 1932 155  i1 w0 ii D ( id ) i2 ( num                        * x ^ 2 + 2 * x + 1                               (155,*)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(1932,factor)→150
1612 1742 1806 1850 1872 1889 1904 1918 1932 150  i1 w0 ii D ( id ) i2 ( factor                     * x ^ 2 + 2 * x + 1                               (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(1932,unary)→147
1612 1742 1806 1850 1872 1889 1904 1918 1932 147  i1 w0 ii D ( id ) i2 ( unary                      * x ^ 2 + 2 * x + 1                               (147,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(1932,term)→146
1612 1742 1806 1850 1872 1889 1904 1918 1932 146  i1 w0 ii D ( id ) i2 ( term                       * x ^ 2 + 2 * x + 1                               (146,*)→s358
1742 1806 1850 1872 1889 1904 1918 1932 146 358   w0 ii D ( id ) i2 ( term *                        x ^ 2 + 2 * x + 1 )                               (358,id)→s173
1806 1850 1872 1889 1904 1918 1932 146 358 173    ii D ( id ) i2 ( term * id                        ^ 2 + 2 * x + 1 ) c                               (173,^)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1806 1850 1872 1889 1904 1918 1932 146 358 154    ii D ( id ) i2 ( term * id2                       ^ 2 + 2 * x + 1 ) c                               (154,^)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1806 1850 1872 1889 1904 1918 1932 146 358 150    ii D ( id ) i2 ( term * factor                    ^ 2 + 2 * x + 1 ) c                               (150,^)→s364
1850 1872 1889 1904 1918 1932 146 358 150 364     D ( id ) i2 ( term * factor ^                     2 + 2 * x + 1 ) c =                               (364,num)→s155
1872 1889 1904 1918 1932 146 358 150 364 155      ( id ) i2 ( term * factor ^ num                   + 2 * x + 1 ) c = ∫                               (155,+)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(364,factor)→150
1872 1889 1904 1918 1932 146 358 150 364 150      ( id ) i2 ( term * factor ^ factor                + 2 * x + 1 ) c = ∫                               (150,+)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(364,unary)→682
1872 1889 1904 1918 1932 146 358 150 364 682      ( id ) i2 ( term * factor ^ unary                 + 2 * x + 1 ) c = ∫                               (682,+)→r45：根据unary→factor ^ unary归约：将状态栈和符号栈都出栈3个，再将unary加到符号栈里，再(358,unary)→678
1806 1850 1872 1889 1904 1918 1932 146 358 678    ii D ( id ) i2 ( term * unary                     + 2 * x + 1 ) c = ∫                               (678,+)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1932,term)→146
1612 1742 1806 1850 1872 1889 1904 1918 1932 146  i1 w0 ii D ( id ) i2 ( term                       + 2 * x + 1 ) c = ∫                               (146,+)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(1932,expr)→145
1612 1742 1806 1850 1872 1889 1904 1918 1932 145  i1 w0 ii D ( id ) i2 ( expr                       + 2 * x + 1 ) c = ∫                               (145,+)→s356
1742 1806 1850 1872 1889 1904 1918 1932 145 356   w0 ii D ( id ) i2 ( expr +                        2 * x + 1 ) c = ∫ [                               (356,num)→s155
1806 1850 1872 1889 1904 1918 1932 145 356 155    ii D ( id ) i2 ( expr + num                       * x + 1 ) c = ∫ [ -                               (155,*)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(356,factor)→150
1806 1850 1872 1889 1904 1918 1932 145 356 150    ii D ( id ) i2 ( expr + factor                    * x + 1 ) c = ∫ [ -                               (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(356,unary)→147
1806 1850 1872 1889 1904 1918 1932 145 356 147    ii D ( id ) i2 ( expr + unary                     * x + 1 ) c = ∫ [ -                               (147,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(356,term)→676
1806 1850 1872 1889 1904 1918 1932 145 356 676    ii D ( id ) i2 ( expr + term                      * x + 1 ) c = ∫ [ -                               (676,*)→s358
1850 1872 1889 1904 1918 1932 145 356 676 358     D ( id ) i2 ( expr + term *                       x + 1 ) c = ∫ [ - 2                               (358,id)→s173
1872 1889 1904 1918 1932 145 356 676 358 173      ( id ) i2 ( expr + term * id                      + 1 ) c = ∫ [ - 2 ,                               (173,+)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1872 1889 1904 1918 1932 145 356 676 358 154      ( id ) i2 ( expr + term * id2                     + 1 ) c = ∫ [ - 2 ,                               (154,+)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1872 1889 1904 1918 1932 145 356 676 358 150      ( id ) i2 ( expr + term * factor                  + 1 ) c = ∫ [ - 2 ,                               (150,+)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1872 1889 1904 1918 1932 145 356 676 358 678      ( id ) i2 ( expr + term * unary                   + 1 ) c = ∫ [ - 2 ,                               (678,+)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(356,term)→676
1806 1850 1872 1889 1904 1918 1932 145 356 676    ii D ( id ) i2 ( expr + term                      + 1 ) c = ∫ [ - 2 ,                               (676,+)→r27：根据expr→expr + term 归约：将状态栈和符号栈都出栈3个，再将expr加到符号栈里，再(1932,expr)→145
1612 1742 1806 1850 1872 1889 1904 1918 1932 145  i1 w0 ii D ( id ) i2 ( expr                       + 1 ) c = ∫ [ - 2 ,                               (145,+)→s356
1742 1806 1850 1872 1889 1904 1918 1932 145 356   w0 ii D ( id ) i2 ( expr +                        1 ) c = ∫ [ - 2 , 1                               (356,num)→s155
1806 1850 1872 1889 1904 1918 1932 145 356 155    ii D ( id ) i2 ( expr + num                       ) c = ∫ [ - 2 , 1 ]                               (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(356,factor)→150
1806 1850 1872 1889 1904 1918 1932 145 356 150    ii D ( id ) i2 ( expr + factor                    ) c = ∫ [ - 2 , 1 ]                               (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(356,unary)→147
1806 1850 1872 1889 1904 1918 1932 145 356 147    ii D ( id ) i2 ( expr + unary                     ) c = ∫ [ - 2 , 1 ]                               (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(356,term)→676
1806 1850 1872 1889 1904 1918 1932 145 356 676    ii D ( id ) i2 ( expr + term                      ) c = ∫ [ - 2 , 1 ]                               (676,))→r27：根据expr→expr + term 归约：将状态栈和符号栈都出栈3个，再将expr加到符号栈里，再(1932,expr)→145
1612 1742 1806 1850 1872 1889 1904 1918 1932 145  i1 w0 ii D ( id ) i2 ( expr                       ) c = ∫ [ - 2 , 1 ]                               (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1932,rel)→144
1612 1742 1806 1850 1872 1889 1904 1918 1932 144  i1 w0 ii D ( id ) i2 ( rel                        ) c = ∫ [ - 2 , 1 ]                               (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1932,equality)→143
1612 1742 1806 1850 1872 1889 1904 1918 1932 143  i1 w0 ii D ( id ) i2 ( equality                   ) c = ∫ [ - 2 , 1 ]                               (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1932,join)→142
1612 1742 1806 1850 1872 1889 1904 1918 1932 142  i1 w0 ii D ( id ) i2 ( join                       ) c = ∫ [ - 2 , 1 ]                               (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1932,bool)→1946
1612 1742 1806 1850 1872 1889 1904 1918 1932 1946 i1 w0 ii D ( id ) i2 ( bool                       ) c = ∫ [ - 2 , 1 ]                               (1946,))→s1960
