状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
0 1 5 12 34 4 10                                  stmts i0 w0 w { stmts                             while ( j < 5 ) { c += i                          (10,while)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(10,i0)→27
0 1 5 12 34 4 10 27                               stmts i0 w0 w { stmts i0                          while ( j < 5 ) { c += i                          (27,while)→r66：根据w0→ε归约：将状态栈和符号栈都出栈0个，再将w0加到符号栈里，再(27,w0)→115
0 1 5 12 34 4 10 27 115                           stmts i0 w0 w { stmts i0 w0                       while ( j < 5 ) { c += i                          (115,while)→s35
0 1 5 12 34 4 10 27 115 35                        stmts i0 w0 w { stmts i0 w0 while                 ( j < 5 ) { c += i +                              (35,()→s140
1 5 12 34 4 10 27 115 35 140                      stmts i0 w0 w { stmts i0 w0 while (               j < 5 ) { c += i + j                              (140,id)→s173
5 12 34 4 10 27 115 35 140 173                    i0 w0 w { stmts i0 w0 while ( id                  < 5 ) { c += i + j ;                              (173,<)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(140,id2)→154
5 12 34 4 10 27 115 35 140 154                    i0 w0 w { stmts i0 w0 while ( id2                 < 5 ) { c += i + j ;                              (154,<)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(140,factor)→150
5 12 34 4 10 27 115 35 140 150                    i0 w0 w { stmts i0 w0 while ( factor              < 5 ) { c += i + j ;                              (150,<)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(140,unary)→147
5 12 34 4 10 27 115 35 140 147                    i0 w0 w { stmts i0 w0 while ( unary               < 5 ) { c += i + j ;                              (147,<)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(140,term)→146
5 12 34 4 10 27 115 35 140 146                    i0 w0 w { stmts i0 w0 while ( term                < 5 ) { c += i + j ;                              (146,<)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(140,expr)→145
5 12 34 4 10 27 115 35 140 145                    i0 w0 w { stmts i0 w0 while ( expr                < 5 ) { c += i + j ;                              (145,<)→s352
12 34 4 10 27 115 35 140 145 352                  w0 w { stmts i0 w0 while ( expr <                 5 ) { c += i + j ; j                              (352,num)→s654
34 4 10 27 115 35 140 145 352 654                 w { stmts i0 w0 while ( expr < num                ) { c += i + j ; j ++                             (654,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(352,factor)→649
34 4 10 27 115 35 140 145 352 649                 w { stmts i0 w0 while ( expr < factor             ) { c += i + j ; j ++                             (649,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(352,unary)→646
34 4 10 27 115 35 140 145 352 646                 w { stmts i0 w0 while ( expr < unary              ) { c += i + j ; j ++                             (646,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(352,term)→645
34 4 10 27 115 35 140 145 352 645                 w { stmts i0 w0 while ( expr < term               ) { c += i + j ; j ++                             (645,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(352,expr)→644
34 4 10 27 115 35 140 145 352 644                 w { stmts i0 w0 while ( expr < expr               ) { c += i + j ; j ++                             (644,))→r22：根据rel→expr < expr归约：将状态栈和符号栈都出栈3个，再将rel加到符号栈里，再(140,rel)→144
5 12 34 4 10 27 115 35 140 144                    i0 w0 w { stmts i0 w0 while ( rel                 ) { c += i + j ; j ++                             (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(140,equality)→143
5 12 34 4 10 27 115 35 140 143                    i0 w0 w { stmts i0 w0 while ( equality            ) { c += i + j ; j ++                             (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(140,join)→142
5 12 34 4 10 27 115 35 140 142                    i0 w0 w { stmts i0 w0 while ( join                ) { c += i + j ; j ++                             (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(140,bool)→346
5 12 34 4 10 27 115 35 140 346                    i0 w0 w { stmts i0 w0 while ( bool                ) { c += i + j ; j ++                             (346,))→s639
12 34 4 10 27 115 35 140 346 639                  w0 w { stmts i0 w0 while ( bool )                 { c += i + j ; j ++ }                             (639,{)→r67：根据w→while ( bool )归约：将状态栈和符号栈都出栈4个，再将w加到符号栈里，再(115,w)→259
0 1 5 12 34 4 10 27 115 259                       stmts i0 w0 w { stmts i0 w0 w                     { c += i + j ; j ++ }                             (259,{)→s26
1 5 12 34 4 10 27 115 259 26                      stmts i0 w0 w { stmts i0 w0 w {                   c += i + j ; j ++ } i                             (26,id)→r2：根据stmts→ε 归约：将状态栈和符号栈都出栈0个，再将stmts加到符号栈里，再(26,stmts)→113
5 12 34 4 10 27 115 259 26 113                    i0 w0 w { stmts i0 w0 w { stmts                   c += i + j ; j ++ } i                             (113,id)→s7
12 34 4 10 27 115 259 26 113 7                    w0 w { stmts i0 w0 w { stmts id                   += i + j ; j ++ } i ++                            (7,+=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(113,id2)→28
12 34 4 10 27 115 259 26 113 28                   w0 w { stmts i0 w0 w { stmts id2                  += i + j ; j ++ } i ++                            (28,+=)→s117
34 4 10 27 115 259 26 113 28 117                  w { stmts i0 w0 w { stmts id2 +=                  i + j ; j ++ } i ++ }                             (117,id)→s296
4 10 27 115 259 26 113 28 117 296                 { stmts i0 w0 w { stmts id2 += id                 + j ; j ++ } i ++ } $                             (296,+)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(117,id2)→295
4 10 27 115 259 26 113 28 117 295                 { stmts i0 w0 w { stmts id2 += id2                + j ; j ++ } i ++ } $                             (295,+)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(117,factor)→272
4 10 27 115 259 26 113 28 117 272                 { stmts i0 w0 w { stmts id2 += factor             + j ; j ++ } i ++ } $                             (272,+)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(117,unary)→269
4 10 27 115 259 26 113 28 117 269                 { stmts i0 w0 w { stmts id2 += unary              + j ; j ++ } i ++ } $                             (269,+)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(117,term)→268
4 10 27 115 259 26 113 28 117 268                 { stmts i0 w0 w { stmts id2 += term               + j ; j ++ } i ++ } $                             (268,+)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(117,expr)→267
4 10 27 115 259 26 113 28 117 267                 { stmts i0 w0 w { stmts id2 += expr               + j ; j ++ } i ++ } $                             (267,+)→s567
10 27 115 259 26 113 28 117 267 567               stmts i0 w0 w { stmts id2 += expr +               j ; j ++ } i ++ } $                               (567,id)→s296
27 115 259 26 113 28 117 267 567 296              i0 w0 w { stmts id2 += expr + id                  ; j ++ } i ++ } $                                 (296,;)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(567,id2)→295
27 115 259 26 113 28 117 267 567 295              i0 w0 w { stmts id2 += expr + id2                 ; j ++ } i ++ } $                                 (295,;)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(567,factor)→272
27 115 259 26 113 28 117 267 567 272              i0 w0 w { stmts id2 += expr + factor              ; j ++ } i ++ } $                                 (272,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(567,unary)→269
27 115 259 26 113 28 117 267 567 269              i0 w0 w { stmts id2 += expr + unary               ; j ++ } i ++ } $                                 (269,;)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(567,term)→917
27 115 259 26 113 28 117 267 567 917              i0 w0 w { stmts id2 += expr + term                ; j ++ } i ++ } $                                 (917,;)→r27：根据expr→expr + term 归约：将状态栈和符号栈都出栈3个，再将expr加到符号栈里，再(117,expr)→267
4 10 27 115 259 26 113 28 117 267                 { stmts i0 w0 w { stmts id2 += expr               ; j ++ } i ++ } $                                 (267,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(117,rel)→266
4 10 27 115 259 26 113 28 117 266                 { stmts i0 w0 w { stmts id2 += rel                ; j ++ } i ++ } $                                 (266,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(117,equality)→265
4 10 27 115 259 26 113 28 117 265                 { stmts i0 w0 w { stmts id2 += equality           ; j ++ } i ++ } $                                 (265,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(117,join)→264
4 10 27 115 259 26 113 28 117 264                 { stmts i0 w0 w { stmts id2 += join               ; j ++ } i ++ } $                                 (264,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(117,bool)→294
